topic_id,display_name,description,keywords,domain,field,subfield,paper_count,percentage
https://openalex.org/T10212,Electrochemical sensors and biosensors,"This cluster of papers focuses on the advances in electrochemical biosensor technology, with a particular emphasis on the use of graphene, carbon nanotubes, and nanomaterials for developing glucose sensors, enzymatic biofuel cells, and non-enzymatic sensors. The research covers various aspects of electrochemistry and highlights the applications of biosensors in diverse fields.",Electrochemical Biosensors; Graphene; Glucose Sensors; Carbon Nanotubes; Enzymatic Biofuel Cells; Nanomaterials; Non-enzymatic Sensors; Electrochemistry; Biosensor Applications; Nanostructured Materials,Physical Sciences,Engineering,Electrical and Electronic Engineering,794,0.23
https://openalex.org/T12588,Electronic and Structural Properties of Oxides,"This cluster of papers explores the emergent phenomena at oxide interfaces, focusing on topics such as two-dimensional electron gases, superconductivity, magnetic effects, interface physics, electronic structure, perovskite oxides, electron mobility, pulsed laser deposition, and Fermi liquid behavior.",Oxide Interfaces; Two-Dimensional Electron Gases; Superconductivity; Magnetic Effects; Interface Physics; Electronic Structure; Perovskite Oxides; Electron Mobility; Pulsed Laser Deposition; Fermi Liquid,Physical Sciences,Materials Science,Materials Chemistry,784,0.22
https://openalex.org/T10131,Gold and Silver Nanoparticles Synthesis and Applications,"This cluster of papers focuses on the synthesis, properties, and applications of plasmonic nanoparticles, particularly gold nanoparticles. It covers a wide range of topics including surface-enhanced Raman spectroscopy, nanomedicine, biosensing, photothermal therapy, nanofabrication, and the development of nanoscale optical devices for various biomedical applications.",Plasmonic Nanoparticles; Gold Nanoparticles; Surface-Enhanced Raman Spectroscopy; Nanomedicine; Biosensing; Photothermal Therapy; Nanofabrication; Nanoscale Optical Devices; Biomedical Applications; Molecular Sensing,Physical Sciences,Materials Science,"Electronic, Optical and Magnetic Materials",779,0.22
https://openalex.org/T10502,Advanced Memory and Neural Computing,"This cluster of papers focuses on the development and application of memristive devices for neuromorphic computing, with an emphasis on resistive switching, spiking neurons, synaptic plasticity, and non-volatile memory. The research explores the potential of memristors in emulating biological synapses and enabling brain-inspired computing.",Memristor; Neuromorphic Computing; Resistive Switching; Spiking Neurons; Synaptic Plasticity; Non-volatile Memory; Neural Networks; Metal Oxides; Brain-inspired Computing; Artificial Synapse,Physical Sciences,Engineering,Electrical and Electronic Engineering,763,0.22
https://openalex.org/T10074,Carbon Nanotubes in Composites,"This cluster of papers explores the science, properties, synthesis, and diverse applications of carbon nanotubes. It covers topics such as nanotube composites, functionalization, electronics, mechanical properties, and chemistry.",Nanotubes; Carbon; Composites; Properties; Functionalization; Electronics; Mechanical; Synthesis; Applications; Chemistry,Physical Sciences,Materials Science,Materials Chemistry,742,0.21
https://openalex.org/T10245,Metamaterials and Metasurfaces Applications,"This cluster of papers focuses on the study and applications of metamaterials, including their role in achieving negative refraction, the design and properties of plasmonic and dielectric metasurfaces, the principles of transformation optics, the development of chiral metamaterials, and the exploration of metamaterials in terahertz and nanophotonic systems. Additionally, it covers topics such as optical cloaking and the utilization of photonic crystals.",Metamaterials; Negative Refraction; Plasmonic Metasurfaces; Dielectric Metasurfaces; Transformation Optics; Chiral Metamaterials; Terahertz Metamaterials; Nanophotonics; Optical Cloaking; Photonic Crystals,Physical Sciences,Materials Science,"Electronic, Optical and Magnetic Materials",720,0.21
https://openalex.org/T10461,Gas Sensing Nanomaterials and Sensors,"This cluster of papers focuses on the development, materials, and mechanisms of gas sensing technology, with an emphasis on metal oxide-based gas sensors, nanomaterials, semiconductors, and room temperature operation. It also covers the application of gas sensors for selective detection of various gases and humidity sensing.",Gas Sensors; Metal Oxide; Nanomaterials; Semiconductors; Gas Sensing Mechanisms; Room Temperature; Nanostructures; Humidity Sensors; Chemical Sensors; Selective Detection,Physical Sciences,Engineering,Electrical and Electronic Engineering,711,0.2
https://openalex.org/T10752,Terahertz technology and applications,"This cluster of papers covers a wide range of topics related to terahertz technology, including spectroscopy, imaging, security applications, biomedical applications, materials characterization, ultrafast pulse generation, metamaterials, pharmaceutical sciences, and nondestructive evaluation. The papers discuss cutting-edge techniques and applications in the field of terahertz technology.",Terahertz Technology; Spectroscopy; Imaging; Security Applications; Biomedical Applications; Materials Characterization; Ultrafast Pulse Generation; Metamaterials; Pharmaceutical Sciences; Nondestructive Evaluation,Physical Sciences,Engineering,Electrical and Electronic Engineering,694,0.2
https://openalex.org/T12611,Neural Networks and Reservoir Computing,"This cluster of papers focuses on the application of photonic reservoir computing for neural computation, machine learning, and information processing. It explores the use of semiconductor lasers, neuromorphic photonics, and optical neural networks, as well as the implementation of echo state networks and nonlinear dynamics in photonic systems.",Photonic Reservoir Computing; Neuromorphic Photonics; Optical Neural Networks; Machine Learning; Semiconductor Lasers; Echo State Networks; Nonlinear Dynamics; Optoelectronic Reservoir Computing; Diffractive Optical Neural Networks; Neural Network Training,Physical Sciences,Computer Science,Artificial Intelligence,684,0.2
https://openalex.org/T10490,Orbital Angular Momentum in Optics,"This cluster of papers covers a wide range of topics related to advances in optical manipulation, including orbital angular momentum, light beams, optical tweezers, structured light, plasmonic nano-optical tweezers, quantum communication, microfluidic sorting, singular optics, and spin-orbit interaction.",Optical Manipulation; Orbital Angular Momentum; Light Beams; Optical Tweezers; Structured Light; Plasmonic Nano-optical Tweezers; Quantum Communication; Microfluidic Sorting; Singular Optics; Spin-Orbit Interaction,Physical Sciences,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",680,0.19
https://openalex.org/T10566,Laser-Matter Interactions and Applications,"This cluster of papers represents the cutting-edge research in attosecond physics and optics, focusing on topics such as high-harmonic generation, ultrafast laser pulses, nonlinear optics, molecular dynamics, quantum control, femtosecond science, X-ray spectroscopy, optical parametric amplifiers, and electron dynamics.",Attosecond Physics; High-Harmonic Generation; Ultrafast Laser Pulses; Nonlinear Optics; Molecular Dynamics; Quantum Control; Femtosecond Science; X-ray Spectroscopy; Optical Parametric Amplifiers; Electron Dynamics,Physical Sciences,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",672,0.19
https://openalex.org/T11393,Biosensors and Analytical Detection,"This cluster of papers focuses on the advancements in paper-based diagnostic devices, particularly in the field of microfluidics and biosensors. It covers topics such as loop-mediated isothermal amplification, point-of-care diagnostics, low-cost and portable bioassays, nanoparticle-based sensors, and lab-on-a-chip devices for the detection of infectious diseases.",Paper-Based Microfluidics; Loop-Mediated Isothermal Amplification; Point-of-Care Diagnostics; Biosensors; Microfluidic Devices; Low-Cost; Portable Bioassays; Nanoparticle-Based Sensors; Infectious Disease Detection; Lab-on-a-Chip,Physical Sciences,Engineering,Biomedical Engineering,657,0.19
https://openalex.org/T10440,Advanced Thermoelectric Materials and Devices,"This cluster of papers focuses on the advances in thermoelectric materials research, including high-performance nanostructured bulk alloys, high-temperature figure of merit, and applications in energy harvesting and waste heat recovery.",Thermoelectric; Materials; Performance; Nanostructured; High-Temperature; Figure of Merit; Bulk Alloys; Energy Harvesting; Electrical Transport; Waste Heat Recovery,Physical Sciences,Materials Science,Materials Chemistry,651,0.19
https://openalex.org/T11993,Atomic and Subatomic Physics Research,"This cluster of papers focuses on advances in atomic magnetometry techniques, including the use of atomic magnetometers for magnetic resonance imaging with hyperpolarized gases, measurement of neutron lifetime, exploration of quantum states, and applications in magnetoencephalography and lung function imaging. The research also covers topics such as optical pumping, spin-exchange relaxation, and microfabricated devices for atomic sensing.",Atomic Magnetometer; Magnetic Resonance Imaging; Hyperpolarized Gases; Neutron Lifetime Measurement; Quantum States; Magnetoencephalography; Lung Function Imaging; Optical Pumping; Spin-Exchange Relaxation; Microfabricated Devices,Physical Sciences,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",646,0.18
